empresa_id;empresa_nome;codigo_lancamento_omie;competencia;issue_type;issue_description
8w7t3s0f;DZM;11492811812;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811822;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811834;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811849;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811858;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811881;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811904;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811922;06/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811949;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811964;25/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811981;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492811995;17/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812013;17/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812035;08/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812053;22/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812076;17/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812108;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812143;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812172;05/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812193;30/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812215;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812241;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812265;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812302;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812328;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812345;06/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812368;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812380;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812395;08/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812432;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812462;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812481;05/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812505;12/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812525;12/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812554;18/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812582;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812763;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812781;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812798;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812817;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812829;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812848;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812898;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492812918;31/05/2025;projeto_ausente;Projeto ausente
